trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
3177,False,"{'a': 0.002, 'e': 0.0017432571331550365}",25,13,23.384382320594362,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3178,False,"{'a': 0.002, 'e': 0.001739774103079812}",25,11,25.80973554043379,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3179,False,"{'a': 0.002, 'e': 0.0017362980321033196}",20,14,12.352680821651894,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3180,False,"{'a': 0.002, 'e': 0.001732828906321269}",25,6,31.38884795503141,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
3181,False,"{'a': 0.002, 'e': 0.0017293667118571557}",35,0,58.10811483543109,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",1
3182,False,"{'a': 0.002, 'e': 0.0017259114348621956}",20,0,29.764029353345443,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
3183,False,"{'a': 0.002, 'e': 0.0017224630615152762}",25,14,18.448501298098403,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3184,False,"{'a': 0.002, 'e': 0.001719021578022898}",25,5,36.69967260598818,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
3185,False,"{'a': 0.002, 'e': 0.0017155869706191255}",25,10,31.345824703966237,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3186,False,"{'a': 0.002, 'e': 0.0017121592255655228}",25,12,25.904260196202333,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3187,False,"{'a': 0.002, 'e': 0.0017087383291511053}",25,16,17.58061735855771,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3188,False,"{'a': 0.002, 'e': 0.0017053242676922811}",30,16,25.201799517237223,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3189,False,"{'a': 0.002, 'e': 0.0017019170275328031}",25,7,31.516363543964893,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3190,False,"{'a': 0.002, 'e': 0.0016985165950437044}",30,21,18.346922608806146,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3191,False,"{'a': 0.002, 'e': 0.0016951229566232505}",20,12,14.016419195770212,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3192,False,"{'a': 0.002, 'e': 0.0016917360986968817}",30,23,14.468764226982456,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3193,False,"{'a': 0.002, 'e': 0.001688356007717165}",20,0,31.810591533892975,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
3194,False,"{'a': 0.002, 'e': 0.0016849826701637303}",20,12,18.09183396066223,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3195,False,"{'a': 0.002, 'e': 0.0016816160725432229}",25,14,18.45411784669406,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3196,False,"{'a': 0.002, 'e': 0.0016782562013892464}",25,15,19.84161429426262,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3197,False,"{'a': 0.002, 'e': 0.0016749030432623145}",20,11,20.23699259089065,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3198,False,"{'a': 0.002, 'e': 0.0016715565847497888}",30,10,33.13895703555487,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
3199,False,"{'a': 0.002, 'e': 0.0016682168124658309}",25,17,13.58449261091079,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3200,False,"{'a': 0.002, 'e': 0.0016648837130513456}",25,11,25.870645888269017,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3201,False,"{'a': 0.002, 'e': 0.001661557273173934}",25,11,25.28760553820536,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3202,False,"{'a': 0.002, 'e': 0.0016582374795278303}",20,6,20.46077303779064,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3203,False,"{'a': 0.002, 'e': 0.001654924318833856}",20,7,23.279345929593706,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3204,False,"{'a': 0.002, 'e': 0.0016516177778393632}",20,0,33.449996169702644,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
3205,False,"{'a': 0.002, 'e': 0.0016483178433181827}",20,2,24.130658277696913,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3206,False,"{'a': 0.002, 'e': 0.0016450245020705747}",20,6,24.842298603978165,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3207,False,"{'a': 0.002, 'e': 0.0016417377409231682}",20,13,14.12991376324402,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3208,False,"{'a': 0.002, 'e': 0.0016384575467289146}",25,4,35.41179007585536,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
3209,False,"{'a': 0.002, 'e': 0.0016351839063670308}",25,15,19.27376115519553,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3210,False,"{'a': 0.002, 'e': 0.0016319168067429543}",25,20,8.259220782590344,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3211,False,"{'a': 0.002, 'e': 0.0016286562347882806}",20,9,17.680652674978,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3212,False,"{'a': 0.002, 'e': 0.0016254021774607177}",25,20,9.734876907893458,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3213,False,"{'a': 0.002, 'e': 0.0016221546217440304}",20,9,21.985909695963105,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3214,False,"{'a': 0.002, 'e': 0.0016189135546479945}",20,12,15.004911748191363,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3215,False,"{'a': 0.002, 'e': 0.0016156789632083355}",30,13,33.83294780559825,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3216,False,"{'a': 0.002, 'e': 0.0016124508344866836}",30,18,24.81121233351219,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3217,False,"{'a': 0.002, 'e': 0.0016092291555705183}",30,13,35.977460746296885,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3218,False,"{'a': 0.002, 'e': 0.0016060139135731222}",20,12,15.62478658653612,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3219,False,"{'a': 0.002, 'e': 0.0016028050956335218}",30,20,18.755640564318764,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3220,False,"{'a': 0.002, 'e': 0.0015996026889164411}",20,8,24.900891357678553,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3221,False,"{'a': 0.002, 'e': 0.0015964066806122474}",30,19,20.14551359147777,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3222,False,"{'a': 0.002, 'e': 0.001593217057936906}",20,8,21.159329306992635,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3223,False,"{'a': 0.002, 'e': 0.0015900338081319208}",20,14,9.713065784116207,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3224,False,"{'a': 0.002, 'e': 0.0015868569184642881}",25,19,11.066486450336168,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3225,False,"{'a': 0.002, 'e': 0.0015836863762264436}",25,14,18.258695910912397,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3226,False,"{'a': 0.002, 'e': 0.001580522168736217}",25,10,23.191891049996684,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3227,False,"{'a': 0.002, 'e': 0.0015773642833367728}",20,10,20.50913198993377,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3228,False,"{'a': 0.002, 'e': 0.0015742127073965651}",20,16,7.267718844871256,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3229,False,"{'a': 0.002, 'e': 0.0015710674283092845}",25,15,17.99036223242967,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3230,False,"{'a': 0.002, 'e': 0.0015679284334938132}",20,2,29.46199431836453,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3231,False,"{'a': 0.002, 'e': 0.0015647957103941666}",25,5,30.86896494183125,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
3232,False,"{'a': 0.002, 'e': 0.0015616692464794479}",20,0,33.13672479292624,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
3233,False,"{'a': 0.002, 'e': 0.001558549029243796}",20,14,11.640721829905505,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3234,False,"{'a': 0.002, 'e': 0.0015554350462063404}",30,20,17.43695186676712,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3235,False,"{'a': 0.002, 'e': 0.0015523272849111436}",25,13,22.65846614848924,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3236,False,"{'a': 0.002, 'e': 0.0015492257329271562}",25,8,32.533220162610604,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3237,False,"{'a': 0.002, 'e': 0.0015461303778481648}",25,8,28.736727752849696,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3238,False,"{'a': 0.002, 'e': 0.0015430412072927478}",30,10,35.44099074848327,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
3239,False,"{'a': 0.002, 'e': 0.0015399582089042172}",25,10,27.06851432393535,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3240,False,"{'a': 0.002, 'e': 0.0015368813703505754}",25,16,19.88347523674161,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3241,False,"{'a': 0.002, 'e': 0.001533810679324463}",25,17,15.514003625025593,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3242,False,"{'a': 0.002, 'e': 0.0015307461235431145}",25,11,22.474845890120655,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3243,False,"{'a': 0.002, 'e': 0.0015276876907483008}",20,9,20.88564932665517,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3244,False,"{'a': 0.002, 'e': 0.0015246353687062872}",25,8,28.462820482274534,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3245,False,"{'a': 0.002, 'e': 0.0015215891452077799}",30,13,32.59346455620053,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3246,False,"{'a': 0.002, 'e': 0.0015185490080678835}",25,13,24.282529877991152,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3247,False,"{'a': 0.002, 'e': 0.0015155149451260442}",25,12,23.165595004127702,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3248,False,"{'a': 0.002, 'e': 0.001512486944246006}",30,0,50.97185290040717,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",1
3249,False,"{'a': 0.002, 'e': 0.0015094649933157602}",25,18,12.557286159817934,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3250,False,"{'a': 0.002, 'e': 0.0015064490802475016}",20,0,37.31650619650286,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
3251,False,"{'a': 0.002, 'e': 0.0015034391929775724}",20,16,7.980191264687745,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3252,False,"{'a': 0.002, 'e': 0.00150043531946642}",20,10,19.820841253238637,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3253,False,"{'a': 0.002, 'e': 0.0014974374476985444}",20,10,19.778027152227587,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3254,False,"{'a': 0.002, 'e': 0.0014944455656824578}",25,16,15.896764036803326,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3255,False,"{'a': 0.002, 'e': 0.0014914596614506264}",25,15,19.990909899893218,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3256,False,"{'a': 0.002, 'e': 0.0014884797230594294}",30,16,27.16980677758846,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3257,False,"{'a': 0.002, 'e': 0.0014855057385891079}",30,8,40.32619317914516,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
3258,False,"{'a': 0.002, 'e': 0.0014825376961437229}",35,22,25.340700479592265,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3259,False,"{'a': 0.002, 'e': 0.0014795755838510989}",25,17,16.791311333801733,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3260,False,"{'a': 0.002, 'e': 0.0014766193898627833}",30,8,34.164434384365805,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
3261,False,"{'a': 0.002, 'e': 0.0014736691023539948}",25,17,16.48656239290814,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3262,False,"{'a': 0.002, 'e': 0.0014707247095235817}",20,8,21.371714165124544,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3263,False,"{'a': 0.002, 'e': 0.0014677861995939677}",30,9,38.09329535016858,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
3264,False,"{'a': 0.002, 'e': 0.001464853560811109}",20,12,15.890738950750292,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3265,False,"{'a': 0.002, 'e': 0.0014619267814444457}",20,14,11.997196185766612,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3266,False,"{'a': 0.002, 'e': 0.0014590058497868585}",20,3,29.140045941028916,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3267,False,"{'a': 0.002, 'e': 0.0014560907541546159}",35,20,24.47193406398399,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3268,False,"{'a': 0.002, 'e': 0.0014531814828873313}",30,22,15.655131971900504,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3269,False,"{'a': 0.002, 'e': 0.0014502780243479145}",20,7,20.19599872999823,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3270,False,"{'a': 0.002, 'e': 0.00144738036692253}",25,11,27.300983935676626,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3271,False,"{'a': 0.002, 'e': 0.0014444884990205433}",25,13,23.45599746972093,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3272,False,"{'a': 0.002, 'e': 0.0014416024090744784}",20,9,20.740691298661417,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3273,False,"{'a': 0.002, 'e': 0.0014387220855399709}",20,9,18.531538334617125,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3274,False,"{'a': 0.002, 'e': 0.0014358475168957249}",30,19,22.443298540595308,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3275,False,"{'a': 0.002, 'e': 0.001432978691643461}",25,20,9.939140220227824,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3276,False,"{'a': 0.002, 'e': 0.0014301155983078744}",25,9,26.901959598884623,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
3277,False,"{'a': 0.002, 'e': 0.0014272582254365865}",20,9,23.013550998322494,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3278,False,"{'a': 0.002, 'e': 0.0014244065616001048}",20,12,12.488209578159887,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3279,False,"{'a': 0.002, 'e': 0.0014215605953917685}",20,11,17.46486499593116,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3280,False,"{'a': 0.002, 'e': 0.0014187203154277092}",20,15,9.219424657742397,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3281,False,"{'a': 0.002, 'e': 0.0014158857103468022}",30,17,26.759959489064716,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3282,False,"{'a': 0.002, 'e': 0.0014130567688106254}",30,12,32.14271775335845,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3283,False,"{'a': 0.002, 'e': 0.001410233479503408}",25,14,20.13953363194303,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3284,False,"{'a': 0.002, 'e': 0.0014074158311319892}",20,0,32.433366824840576,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
3285,False,"{'a': 0.002, 'e': 0.0014046038124257698}",20,10,21.654347661996812,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3286,False,"{'a': 0.002, 'e': 0.0014017974121366744}",30,16,23.527679415208233,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3287,False,"{'a': 0.002, 'e': 0.0013989966190390967}",25,14,22.193255750679246,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3288,False,"{'a': 0.002, 'e': 0.0013962014219298603}",25,16,14.856081006403834,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3289,False,"{'a': 0.002, 'e': 0.001393411809628172}",20,13,11.680782630581476,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3290,False,"{'a': 0.002, 'e': 0.0013906277709755813}",30,14,25.840248048451674,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
3291,False,"{'a': 0.002, 'e': 0.001387849294835929}",20,0,34.64457059587379,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
3292,False,"{'a': 0.002, 'e': 0.001385076370095306}",25,0,44.64917684018003,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
3293,False,"{'a': 0.002, 'e': 0.0013823089856620093}",25,11,26.761513473379345,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3294,False,"{'a': 0.002, 'e': 0.0013795471304664994}",25,0,35.73047432482023,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
3295,False,"{'a': 0.002, 'e': 0.0013767907934613508}",20,0,28.051475103358328,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
3296,False,"{'a': 0.002, 'e': 0.0013740399636212118}",20,10,16.908673432340034,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3297,False,"{'a': 0.002, 'e': 0.001371294629942758}",35,14,34.5162201828331,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
3298,False,"{'a': 0.002, 'e': 0.0013685547814446537}",35,15,35.636063012289114,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
3299,False,"{'a': 0.002, 'e': 0.0013658204071674998}",25,15,18.623170643786853,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3300,False,"{'a': 0.002, 'e': 0.0013630914961737957}",25,17,18.786828231140706,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3301,False,"{'a': 0.002, 'e': 0.0013603680375478928}",20,0,30.726438949877007,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
3302,False,"{'a': 0.002, 'e': 0.0013576500203959548}",20,14,10.429419099223232,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3303,False,"{'a': 0.002, 'e': 0.0013549374338459087}",20,14,10.64973527953909,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3304,False,"{'a': 0.002, 'e': 0.0013522302670474046}",20,10,17.34657714964851,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3305,False,"{'a': 0.002, 'e': 0.0013495285091717703}",20,8,17.267423027082266,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3306,False,"{'a': 0.002, 'e': 0.0013468321494119735}",30,19,22.027641710123657,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3307,False,"{'a': 0.002, 'e': 0.00134414117698257}",25,0,37.015229231975624,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
3308,False,"{'a': 0.002, 'e': 0.0013414555811196666}",25,3,31.777731630260703,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
3309,False,"{'a': 0.002, 'e': 0.001338775351080875}",30,18,21.423177857162603,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3310,False,"{'a': 0.002, 'e': 0.0013361004761452743}",25,15,20.71877043691718,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3311,False,"{'a': 0.002, 'e': 0.0013334309456133593}",30,0,45.13953059888341,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
3312,False,"{'a': 0.002, 'e': 0.0013307667488070048}",20,10,20.8974387058388,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3313,False,"{'a': 0.002, 'e': 0.0013281078750694186}",25,19,9.726206299288956,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3314,False,"{'a': 0.002, 'e': 0.0013254543137651048}",20,12,14.588083653993635,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3315,False,"{'a': 0.002, 'e': 0.0013228060542798132}",20,11,16.26875721498909,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3316,False,"{'a': 0.002, 'e': 0.0013201630860205026}",20,13,12.156969247734278,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3317,False,"{'a': 0.002, 'e': 0.001317525398415295}",30,19,24.25444621241133,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3318,False,"{'a': 0.002, 'e': 0.001314892980913439}",25,18,16.368855307972396,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3319,False,"{'a': 0.002, 'e': 0.00131226582298526}",25,10,28.749183647809772,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3320,False,"{'a': 0.002, 'e': 0.0013096439141221223}",20,11,15.668590727752152,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3321,False,"{'a': 0.002, 'e': 0.0013070272438363863}",30,9,40.68986061644412,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
3322,False,"{'a': 0.002, 'e': 0.0013044158016613696}",30,13,33.74964649388862,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3323,False,"{'a': 0.002, 'e': 0.0013018095771512987}",25,14,20.32248609222389,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3324,False,"{'a': 0.002, 'e': 0.001299208559881272}",20,8,23.399210306294638,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3325,False,"{'a': 0.002, 'e': 0.001296612739447216}",35,22,29.330030153548755,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3326,False,"{'a': 0.002, 'e': 0.001294022105465848}",20,11,14.55832745672043,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3327,False,"{'a': 0.002, 'e': 0.001291436647574627}",20,5,25.633674921901353,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3328,False,"{'a': 0.002, 'e': 0.0012888563554317182}",20,14,10.881903239286768,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3329,False,"{'a': 0.002, 'e': 0.0012862812187159486}",25,8,32.18113782054659,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3330,False,"{'a': 0.002, 'e': 0.00128371122712677}",25,14,22.76708826841214,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3331,False,"{'a': 0.002, 'e': 0.0012811463703842113}",30,20,8.475214735104379,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
3332,False,"{'a': 0.002, 'e': 0.0012785866382288426}",25,17,15.109653777815115,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3333,False,"{'a': 0.002, 'e': 0.0012760320204217314}",30,14,33.97234867139043,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
3334,False,"{'a': 0.002, 'e': 0.0012734825067444023}",25,11,24.78455303654015,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3335,False,"{'a': 0.002, 'e': 0.0012709380869987993}",25,13,21.952014260772888,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3336,False,"{'a': 0.002, 'e': 0.0012683987510072388}",20,10,19.918165956994066,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3337,False,"{'a': 0.002, 'e': 0.0012658644886123737}",25,13,24.743148415983736,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3338,False,"{'a': 0.002, 'e': 0.0012633352896771494}",30,21,14.051109406018826,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3339,False,"{'a': 0.002, 'e': 0.0012608111440847696}",25,11,24.668637131298667,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3340,False,"{'a': 0.002, 'e': 0.0012582920417386473}",25,11,23.98597214579898,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3341,False,"{'a': 0.002, 'e': 0.0012557779725623694}",35,15,33.86007749592757,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
3342,False,"{'a': 0.002, 'e': 0.0012532689264996553}",30,4,41.47283463354742,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
3343,False,"{'a': 0.002, 'e': 0.001250764893514319}",20,12,18.055744498514798,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3344,False,"{'a': 0.002, 'e': 0.0012482658635902249}",25,14,18.276721484740197,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3345,False,"{'a': 0.002, 'e': 0.0012457718267312491}",25,9,29.0984527004229,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
3346,False,"{'a': 0.002, 'e': 0.0012432827729612404}",20,7,21.877720879516772,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3347,False,"{'a': 0.002, 'e': 0.0012407986923239822}",25,11,27.49741834722135,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3348,False,"{'a': 0.002, 'e': 0.001238319574883148}",20,10,17.651484319906615,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3349,False,"{'a': 0.002, 'e': 0.001235845410722264}",30,18,19.858580761081292,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3350,False,"{'a': 0.002, 'e': 0.0012333761899446698}",20,14,11.799720897839853,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3351,False,"{'a': 0.002, 'e': 0.001230911902673481}",25,10,29.139291924239302,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3352,False,"{'a': 0.002, 'e': 0.001228452539051544}",20,6,23.5756107839373,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3353,False,"{'a': 0.002, 'e': 0.0012259980892414012}",25,4,29.653993858177866,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
3354,False,"{'a': 0.002, 'e': 0.001223548543425249}",20,0,34.02316461661949,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
3355,False,"{'a': 0.002, 'e': 0.001221103891804903}",25,13,21.931927283957933,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3356,False,"{'a': 0.002, 'e': 0.0012186641246017523}",25,0,40.61063908566864,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
3357,False,"{'a': 0.002, 'e': 0.0012162292320567248}",30,15,28.051713721869735,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
